year,country,religionCode,population,submitDate
1975,GUY,jaingen,0,1976-07-15
1980,GUY,chrstgen,418500,1981-10-24
1980,GUY,judgen,0,1981-03-20
1980,GUY,islmgen,75600,1981-09-26
1980,GUY,budgen,2000,1981-09-03
1980,GUY,zorogen,0,1981-11-14
1980,GUY,hindgen,235000,1981-11-02
1980,GUY,sikhgen,0,1981-07-04
1980,GUY,shntgen,0,1981-09-06
1980,GUY,taogen,0,1981-07-20
1980,GUY,jaingen,0,1981-10-02
1985,GUY,chrstgen,438000,1986-08-01
1985,GUY,judgen,0,1986-06-12
1985,GUY,islmgen,80000,1986-06-14
1985,GUY,budgen,0,1986-04-03
1985,GUY,zorogen,0,1986-01-22
1985,GUY,hindgen,266000,1986-08-14
1985,GUY,sikhgen,0,1986-09-01
1985,GUY,shntgen,0,1986-09-22
1985,GUY,taogen,0,1986-01-02
1985,GUY,jaingen,0,1986-10-03
1990,GUY,chrstgen,303900,1991-05-31
1990,GUY,judgen,60,1991-04-19
1990,GUY,islmgen,57600,1991-02-04
1990,GUY,budgen,1500,1991-05-16
1990,GUY,zorogen,0,1991-03-07
1990,GUY,hindgen,252000,1991-09-15
1990,GUY,sikhgen,0,1991-04-30
1990,GUY,shntgen,0,1991-11-09
1990,GUY,taogen,0,1991-12-21
1990,GUY,jaingen,0,1991-01-19
1995,GUY,chrstgen,367200,1996-11-09
1995,GUY,judgen,38,1996-09-14
1995,GUY,islmgen,55800,1996-09-06
1995,GUY,budgen,0,1996-05-21
1995,GUY,zorogen,0,1996-06-01
1995,GUY,hindgen,232500,1996-05-24
1995,GUY,sikhgen,0,1996-03-16
1995,GUY,shntgen,0,1996-09-07
1995,GUY,taogen,0,1996-04-23
1995,GUY,jaingen,0,1996-01-24
2000,GUY,chrstgen,430500,2001-01-05
2000,GUY,judgen,16,2001-08-09
2000,GUY,islmgen,54000,2001-12-11
2000,GUY,budgen,750,2001-09-19
2000,GUY,zorogen,0,2001-06-27
2000,GUY,hindgen,213000,2001-11-10
2000,GUY,sikhgen,0,2001-07-03
2000,GUY,shntgen,0,2001-06-14
2000,GUY,taogen,0,2001-07-11
2000,GUY,jaingen,0,2001-01-05
2005,GUY,chrstgen,429477,2006-02-22
2005,GUY,judgen,22,2006-10-27
2005,GUY,islmgen,55781,2006-07-05
2005,GUY,budgen,375,2006-03-01
2005,GUY,zorogen,0,2006-12-01
2005,GUY,hindgen,219706,2006-08-02
2005,GUY,sikhgen,0,2006-06-23
2005,GUY,shntgen,0,2006-03-29
2005,GUY,taogen,0,2006-11-08
2005,GUY,jaingen,0,2006-10-19
2010,GUY,chrstgen,427919,2011-06-03
2010,GUY,judgen,29,2011-07-02
2010,GUY,islmgen,57562,2011-09-27
2010,GUY,budgen,0,2011-11-24
2010,GUY,zorogen,0,2011-04-09
2010,GUY,hindgen,226412,2011-04-23
2010,GUY,sikhgen,0,2011-02-18
2010,GUY,shntgen,0,2011-02-10
2010,GUY,taogen,0,2011-11-11
2010,GUY,jaingen,0,2011-01-21
1975,SUR,chrstgen,216774,1976-11-23
1975,SUR,judgen,750,1976-05-17
1975,SUR,islmgen,71400,1976-08-16
1975,SUR,budgen,1100,1976-05-05
1975,SUR,zorogen,0,1976-07-15
1975,SUR,hindgen,35000,1976-01-25
1975,SUR,sikhgen,0,1976-05-28
1975,SUR,shntgen,0,1976-03-06
1975,SUR,taogen,0,1976-03-13
1975,SUR,jaingen,0,1976-01-13
1980,SUR,chrstgen,218450,1981-07-23
1980,SUR,judgen,850,1981-07-22
1980,SUR,islmgen,63800,1981-04-27
1980,SUR,budgen,1200,1981-01-14
1980,SUR,zorogen,0,1981-04-30
1980,SUR,hindgen,10000,1981-11-05
1980,SUR,sikhgen,0,1981-08-22
1980,SUR,shntgen,0,1981-02-06
1980,SUR,taogen,0,1981-11-03
1980,SUR,jaingen,0,1981-04-11
1985,SUR,chrstgen,241000,1986-03-25
1985,SUR,judgen,0,1986-11-24
1985,SUR,islmgen,84000,1986-07-07
1985,SUR,budgen,0,1986-12-31
1985,SUR,zorogen,0,1986-02-05
1985,SUR,hindgen,16000,1986-03-04
1985,SUR,sikhgen,0,1986-08-04
1985,SUR,shntgen,0,1986-11-29
1985,SUR,taogen,0,1986-09-30
1985,SUR,jaingen,0,1986-08-02
1990,SUR,chrstgen,235351,1991-06-02
1990,SUR,judgen,525,1991-09-04
1990,SUR,islmgen,65091,1991-09-21
1990,SUR,budgen,1400,1991-02-27
1990,SUR,zorogen,0,1991-08-22
1990,SUR,hindgen,82885,1991-02-25
1990,SUR,sikhgen,0,1991-06-12
1990,SUR,shntgen,0,1991-04-27
1990,SUR,taogen,0,1991-10-28
1990,SUR,jaingen,0,1991-02-26
1995,SUR,chrstgen,225995,1996-08-06
1995,SUR,judgen,0,1996-06-05
1995,SUR,islmgen,67800,1996-01-14
1995,SUR,budgen,0,1996-11-18
1995,SUR,zorogen,0,1996-08-17
1995,SUR,hindgen,110430,1996-09-01
1995,SUR,sikhgen,0,1996-07-01
1995,SUR,shntgen,0,1996-07-26
1995,SUR,taogen,0,1996-10-20
1995,SUR,jaingen,0,1996-08-04
2000,SUR,chrstgen,234934,2001-02-19
2000,SUR,judgen,191,2001-05-24
2000,SUR,islmgen,69493,2001-10-22
2000,SUR,budgen,617,2001-01-23
2000,SUR,zorogen,0,2001-10-16
2000,SUR,hindgen,102101,2001-08-09
2000,SUR,sikhgen,0,2001-07-12
2000,SUR,shntgen,0,2001-03-08
2000,SUR,taogen,0,2001-10-14
2000,SUR,jaingen,0,2001-02-07
2005,SUR,chrstgen,274703,2006-01-08
2005,SUR,judgen,276,2006-09-18
2005,SUR,islmgen,82468,2006-02-23
2005,SUR,budgen,893,2006-01-11
2005,SUR,zorogen,0,2006-01-09
2005,SUR,hindgen,121100,2006-02-06
2005,SUR,sikhgen,0,2006-08-31
2005,SUR,shntgen,0,2006-04-08
2005,SUR,taogen,0,2006-06-29
2005,SUR,jaingen,405,2006-08-14
2010,SUR,chrstgen,271680,2011-08-15
2010,SUR,judgen,290,2011-12-28
2010,SUR,islmgen,110936,2011-10-03
2010,SUR,budgen,0,2011-08-24
2010,SUR,zorogen,0,2011-01-07
2010,SUR,hindgen,155084,2011-02-21
2010,SUR,sikhgen,0,2011-10-21
2010,SUR,shntgen,0,2011-01-30
2010,SUR,taogen,0,2011-07-03
2010,SUR,jaingen,0,2011-04-05
1945,ECU,chrstgen,2502000,1946-07-18
1945,ECU,judgen,0,1946-07-29
1945,ECU,islmgen,0,1946-08-15
1945,ECU,budgen,0,1946-07-11
1945,ECU,zorogen,0,1946-07-03
1945,ECU,hindgen,0,1946-01-03
1945,ECU,sikhgen,0,1946-06-26
1945,ECU,shntgen,0,1946-01-24
1945,ECU,taogen,0,1946-08-22
1945,ECU,jaingen,0,1946-02-10
1950,ECU,chrstgen,2903000,1951-09-13
1950,ECU,judgen,0,1951-09-30
1950,ECU,islmgen,0,1951-04-03
1950,ECU,budgen,0,1951-11-21
1950,ECU,zorogen,0,1951-01-28
1950,ECU,hindgen,0,1951-09-21
1950,ECU,sikhgen,0,1951-06-22
1950,ECU,shntgen,0,1951-01-25
1950,ECU,taogen,0,1951-07-12
1950,ECU,jaingen,0,1951-01-07
1955,ECU,chrstgen,3554658,1956-08-29
1955,ECU,judgen,0,1956-03-31
1955,ECU,islmgen,0,1956-04-14
1955,ECU,budgen,0,1956-07-14
1955,ECU,zorogen,0,1956-12-24
1955,ECU,hindgen,0,1956-05-12
1955,ECU,sikhgen,0,1956-11-11
1955,ECU,shntgen,0,1956-04-10
1955,ECU,taogen,0,1956-10-22
1955,ECU,jaingen,0,1956-07-17
1960,ECU,chrstgen,4106886,1961-03-31
1960,ECU,judgen,0,1961-08-06
1960,ECU,islmgen,0,1961-04-04
1960,ECU,budgen,0,1961-01-16
1960,ECU,zorogen,0,1961-11-24
1960,ECU,hindgen,0,1961-04-22
1960,ECU,sikhgen,0,1961-01-27
1960,ECU,shntgen,0,1961-04-21
1960,ECU,taogen,0,1961-07-31
1960,ECU,jaingen,0,1961-04-21
1965,ECU,chrstgen,4854560,1966-04-28
1965,ECU,judgen,0,1966-03-30
1965,ECU,islmgen,0,1966-08-05
1965,ECU,budgen,0,1966-09-12
1965,ECU,zorogen,0,1966-08-30
1965,ECU,hindgen,0,1966-02-14
1965,ECU,sikhgen,0,1966-03-20
1965,ECU,shntgen,0,1966-01-17
1965,ECU,taogen,0,1966-06-04
1965,ECU,jaingen,0,1966-08-30
1970,ECU,chrstgen,5871027,1971-03-26
1970,ECU,judgen,1000,1971-10-15
1970,ECU,islmgen,0,1971-11-20
1970,ECU,budgen,1000,1971-12-02
1970,ECU,zorogen,0,1971-09-06
1970,ECU,hindgen,0,1971-09-01
1970,ECU,sikhgen,0,1971-01-08
1970,ECU,shntgen,0,1971-06-02
1970,ECU,taogen,0,1971-01-28
1970,ECU,jaingen,0,1971-11-10
1975,ECU,chrstgen,6464010,1976-04-05
1975,ECU,judgen,0,1976-01-12
1975,ECU,islmgen,0,1976-04-26
1975,ECU,budgen,0,1976-10-09
1975,ECU,zorogen,0,1976-09-20
1975,ECU,hindgen,0,1976-08-13
1975,ECU,sikhgen,0,1976-06-09
1975,ECU,shntgen,0,1976-08-27
1975,ECU,taogen,0,1976-10-30
1975,ECU,jaingen,0,1976-06-12
1980,ECU,chrstgen,7662642,1981-01-01
1980,ECU,judgen,933,1981-01-12
1980,ECU,islmgen,0,1981-09-05
1980,ECU,budgen,666,1981-01-29
1980,ECU,zorogen,0,1981-01-21
1980,ECU,hindgen,0,1981-12-29
1980,ECU,sikhgen,0,1981-08-15
1980,ECU,shntgen,0,1981-02-27
1980,ECU,taogen,0,1981-08-04
1980,ECU,jaingen,0,1981-05-10
1985,ECU,chrstgen,8948500,1986-08-29
1985,ECU,judgen,1000,1986-02-04
1985,ECU,islmgen,0,1986-10-29
1985,ECU,budgen,1000,1986-03-16
1985,ECU,zorogen,0,1986-05-20
1985,ECU,hindgen,0,1986-06-26
1985,ECU,sikhgen,0,1986-03-31
1985,ECU,shntgen,0,1986-03-15
1985,ECU,taogen,0,1986-04-10
1985,ECU,jaingen,0,1986-04-25
1990,ECU,chrstgen,9874700,1991-04-12
1990,ECU,judgen,1400,1991-07-06
1990,ECU,islmgen,0,1991-08-23
1990,ECU,budgen,1200,1991-10-21
1990,ECU,zorogen,0,1991-08-06
1990,ECU,hindgen,0,1992-01-01
1990,ECU,sikhgen,0,1991-07-19
1990,ECU,shntgen,0,1991-11-21
1990,ECU,taogen,0,1991-06-14
1990,ECU,jaingen,0,1991-03-03
1995,ECU,chrstgen,8978500,1996-07-16
1995,ECU,judgen,0,1996-10-23
1995,ECU,islmgen,0,1996-05-30
1995,ECU,budgen,0,1996-12-22
1995,ECU,zorogen,0,1996-07-21
1995,ECU,hindgen,0,1996-08-24
1995,ECU,sikhgen,0,1996-12-22
1995,ECU,shntgen,0,1996-12-11
1995,ECU,taogen,0,1996-06-30
1995,ECU,jaingen,0,1996-09-04
2000,ECU,chrstgen,11477020,2001-06-06
2000,ECU,judgen,1300,2001-08-06
2000,ECU,islmgen,1200,2001-08-25
2000,ECU,budgen,4422,2001-10-11
2000,ECU,zorogen,0,2001-08-14
2000,ECU,hindgen,0,2001-11-04
2000,ECU,sikhgen,0,2001-08-11
2000,ECU,shntgen,0,2001-10-04
2000,ECU,taogen,0,2001-12-26
2000,ECU,jaingen,0,2001-01-16
2005,ECU,chrstgen,12136581,2006-10-14
2005,ECU,judgen,1150,2006-10-15
2005,ECU,islmgen,1350,2006-03-04
2005,ECU,budgen,5941,2006-06-20
2005,ECU,zorogen,0,2006-04-10
2005,ECU,hindgen,0,2006-11-11
2005,ECU,sikhgen,0,2006-01-21
2005,ECU,shntgen,0,2006-07-10
2005,ECU,taogen,0,2006-05-14
2005,ECU,jaingen,0,2006-05-28
2010,ECU,chrstgen,12830327,2011-01-29
2010,ECU,judgen,1000,2011-05-09
2010,ECU,islmgen,1500,2011-03-13
2010,ECU,budgen,7460,2011-06-26
2010,ECU,zorogen,0,2011-06-26
2010,ECU,hindgen,0,2011-09-16
2010,ECU,sikhgen,0,2011-06-30
2010,ECU,shntgen,0,2011-06-02
2010,ECU,taogen,0,2011-03-21
2010,ECU,jaingen,0,2011-06-16
1945,PER,chrstgen,6779700,1946-10-30
1945,PER,judgen,0,1946-12-13
1945,PER,islmgen,0,1946-05-22
1945,PER,budgen,0,1946-07-26
1945,PER,zorogen,0,1946-12-05
1945,PER,hindgen,0,1946-10-05
1945,PER,sikhgen,0,1946-07-11
1945,PER,shntgen,0,1946-10-06
1945,PER,taogen,0,1946-05-24
1945,PER,jaingen,0,1946-05-14
1950,PER,chrstgen,7668000,1951-11-20
1950,PER,judgen,0,1951-06-30
1950,PER,islmgen,0,1951-04-21
1950,PER,budgen,0,1951-04-01
1950,PER,zorogen,0,1951-02-06
1950,PER,hindgen,0,1951-10-27
1950,PER,sikhgen,0,1951-04-20
1950,PER,shntgen,0,1951-08-20
1950,PER,taogen,0,1951-12-27
1950,PER,jaingen,0,1951-12-07
1955,PER,chrstgen,8170818,1956-12-18
1955,PER,judgen,0,1956-03-03
1955,PER,islmgen,0,1956-11-08
1955,PER,budgen,0,1956-12-05
1955,PER,zorogen,0,1956-12-04
1955,PER,hindgen,0,1956-03-26
1955,PER,sikhgen,0,1956-06-08
1955,PER,shntgen,0,1956-10-02
1955,PER,taogen,0,1956-02-20
1955,PER,jaingen,0,1956-03-09
1960,PER,chrstgen,9561000,1961-01-04
1960,PER,judgen,0,1961-04-27
1960,PER,islmgen,0,1961-04-29
1960,PER,budgen,0,1961-07-23
1960,PER,zorogen,0,1961-12-08
1960,PER,hindgen,0,1961-04-26
1960,PER,sikhgen,0,1961-02-15
1960,PER,shntgen,0,1961-07-07
1960,PER,taogen,0,1961-12-30
1960,PER,jaingen,0,1961-02-15
1965,PER,chrstgen,11021650,1966-03-18
1965,PER,judgen,0,1966-02-09
1965,PER,islmgen,0,1966-03-16
1965,PER,budgen,0,1966-08-04
1965,PER,zorogen,0,1966-08-12
1965,PER,hindgen,0,1966-06-18
1965,PER,sikhgen,0,1966-03-28
1965,PER,shntgen,0,1966-09-30
1965,PER,taogen,0,1966-01-21
1965,PER,jaingen,0,1966-09-02
1970,PER,chrstgen,13001607,1971-08-10
1970,PER,judgen,2500,1971-11-27
1970,PER,islmgen,150,1971-04-05
1970,PER,budgen,10000,1971-05-19
1970,PER,zorogen,0,1971-05-29
1970,PER,hindgen,0,1971-07-28
1970,PER,sikhgen,0,1971-08-21
1970,PER,shntgen,0,1971-10-14
1970,PER,taogen,0,1971-12-31
1970,PER,jaingen,0,1971-02-05
1975,PER,chrstgen,14552950,1976-03-12
1975,PER,judgen,0,1976-11-29
1975,PER,islmgen,0,1976-03-25
1975,PER,budgen,0,1976-09-12
1975,PER,zorogen,0,1976-04-16
1975,PER,hindgen,0,1976-05-30
1975,PER,sikhgen,0,1976-10-18
1975,PER,shntgen,0,1976-03-15
1975,PER,taogen,0,1976-07-12
1975,PER,jaingen,0,1976-05-07
1980,PER,chrstgen,17048745,1981-06-18
1980,PER,judgen,3300,1981-01-12
1980,PER,islmgen,200,1981-10-22
1980,PER,budgen,3000,1981-03-24
1980,PER,zorogen,0,1981-05-12
1980,PER,hindgen,0,1981-02-21
1980,PER,sikhgen,0,1981-01-06
1980,PER,shntgen,0,1981-10-20
1980,PER,taogen,0,1981-08-15
1980,PER,jaingen,0,1981-03-31
1985,PER,chrstgen,19003080,1986-03-08
1985,PER,judgen,3500,1986-08-17
1985,PER,islmgen,0,1986-03-12
1985,PER,budgen,3500,1986-04-13
1985,PER,zorogen,0,1986-11-24
1985,PER,hindgen,0,1986-08-10
1985,PER,sikhgen,0,1986-09-18
1985,PER,shntgen,0,1986-10-15
1985,PER,taogen,0,1986-03-01
1985,PER,jaingen,0,1986-10-14
1990,PER,chrstgen,21346550,1991-08-29
1990,PER,judgen,4500,1991-04-26
1990,PER,islmgen,250,1991-07-09
1990,PER,budgen,7000,1991-01-21
1990,PER,zorogen,0,1991-04-10
1990,PER,hindgen,0,1991-01-19
1990,PER,sikhgen,0,1991-02-06
1990,PER,shntgen,0,1991-09-05
1990,PER,taogen,0,1991-08-04
1990,PER,jaingen,0,1991-01-19
1995,PER,chrstgen,23290887,1996-07-07
1995,PER,judgen,3763,1996-06-20
1995,PER,islmgen,232,1996-12-17
1995,PER,budgen,13121,1996-10-18
1995,PER,zorogen,0,1996-05-29
1995,PER,hindgen,0,1996-07-14
1995,PER,sikhgen,0,1996-06-12
1995,PER,shntgen,0,1996-10-12
1995,PER,taogen,0,1996-01-28
1995,PER,jaingen,0,1996-01-14
2000,PER,chrstgen,23532720,2001-05-31
2000,PER,judgen,3027,2001-07-06
2000,PER,islmgen,5600,2001-08-08
2000,PER,budgen,8200,2001-04-01
2000,PER,zorogen,0,2001-10-20
2000,PER,hindgen,0,2001-09-20
2000,PER,sikhgen,0,2001-10-08
2000,PER,shntgen,0,2001-09-21
2000,PER,taogen,0,2001-10-09
2000,PER,jaingen,0,2001-02-11
2005,PER,chrstgen,26698560,2006-09-11
2005,PER,judgen,3000,2006-12-03
2005,PER,islmgen,6200,2006-05-26
2005,PER,budgen,8500,2006-11-09
2005,PER,zorogen,0,2006-05-25
2005,PER,hindgen,0,2006-09-06
2005,PER,sikhgen,0,2006-10-26
2005,PER,shntgen,0,2006-02-05
2005,PER,taogen,0,2006-06-07
2005,PER,jaingen,0,2006-12-19
2010,PER,chrstgen,27579681,2011-09-11
2010,PER,judgen,3000,2011-11-13
2010,PER,islmgen,6000,2011-09-13
2010,PER,budgen,10200,2011-05-31
2010,PER,zorogen,0,2011-07-02
2010,PER,hindgen,0,2011-09-28
2010,PER,sikhgen,0,2011-01-08
2010,PER,shntgen,0,2011-11-24
2010,PER,taogen,0,2011-04-25
2010,PER,jaingen,0,2011-02-16
1945,BRA,chrstgen,45845588,1946-04-20
1945,BRA,judgen,34978,1946-10-30
1945,BRA,islmgen,0,1946-11-17
1945,BRA,budgen,114536,1946-12-17
1945,BRA,zorogen,0,1946-05-30
1945,BRA,hindgen,0,1946-01-03
1945,BRA,sikhgen,0,1946-04-24
1945,BRA,shntgen,0,1946-12-05
1945,BRA,taogen,0,1946-03-13
1945,BRA,jaingen,0,1946-11-22
1950,BRA,chrstgen,49349737,1951-04-22
1950,BRA,judgen,0,1951-06-27
1950,BRA,islmgen,0,1951-11-29
1950,BRA,budgen,76500,1951-01-02
1950,BRA,zorogen,0,1951-01-12
1950,BRA,hindgen,0,1951-03-26
1950,BRA,sikhgen,0,1951-09-24
1950,BRA,shntgen,0,1951-01-07
1950,BRA,taogen,0,1951-02-17
1950,BRA,jaingen,0,1951-04-02
1955,BRA,chrstgen,55564014,1956-11-30
1955,BRA,judgen,34978,1956-10-28
1955,BRA,islmgen,1727,1956-03-29
1955,BRA,budgen,76286,1956-02-20
1955,BRA,zorogen,0,1956-07-25
1955,BRA,hindgen,0,1956-03-28
1955,BRA,sikhgen,0,1956-09-13
1955,BRA,shntgen,0,1956-09-20
1955,BRA,taogen,0,1956-04-25
1955,BRA,jaingen,0,1956-12-29
1960,BRA,chrstgen,70935420,1961-05-18
1960,BRA,judgen,42500,1961-06-19
1960,BRA,islmgen,1800,1961-05-02
1960,BRA,budgen,125000,1961-04-17
1960,BRA,zorogen,0,1961-08-24
1960,BRA,hindgen,0,1961-11-24
1960,BRA,sikhgen,0,1961-09-30
1960,BRA,shntgen,0,1961-07-02
1960,BRA,taogen,0,1961-08-28
1960,BRA,jaingen,0,1961-01-01
1965,BRA,chrstgen,80576608,1966-11-29
1965,BRA,judgen,41666,1966-10-21
1965,BRA,islmgen,2500,1966-05-21
1965,BRA,budgen,140000,1966-05-30
1965,BRA,zorogen,0,1966-01-10
1965,BRA,hindgen,0,1966-10-30
1965,BRA,sikhgen,0,1966-09-01
1965,BRA,shntgen,0,1966-03-21
1965,BRA,taogen,0,1966-08-31
1965,BRA,jaingen,0,1966-05-30
1970,BRA,chrstgen,94526013,1971-04-21
1970,BRA,judgen,77500,1971-04-20
1970,BRA,islmgen,45000,1971-07-04
1970,BRA,budgen,156500,1971-06-16
1970,BRA,zorogen,0,1971-09-15
1970,BRA,hindgen,2500,1971-11-05
1970,BRA,sikhgen,0,1971-11-15
1970,BRA,shntgen,1000,1971-02-11
1970,BRA,taogen,0,1971-01-20
1970,BRA,jaingen,0,1971-03-09
1975,BRA,chrstgen,106775993,1976-03-04
1975,BRA,judgen,126750,1976-06-02
1975,BRA,islmgen,62500,1976-02-17
1975,BRA,budgen,213250,1976-12-14
1975,BRA,zorogen,0,1976-11-30
1975,BRA,hindgen,4250,1976-06-24
1975,BRA,sikhgen,0,1976-12-29
1975,BRA,shntgen,500,1976-08-30
1975,BRA,taogen,0,1976-12-02
1975,BRA,jaingen,0,1976-05-25
1980,BRA,chrstgen,117027504,1981-10-06
1980,BRA,judgen,176000,1981-02-10
1980,BRA,islmgen,80000,1981-02-18
1980,BRA,budgen,270000,1981-12-12
1980,BRA,zorogen,0,1981-02-05
1980,BRA,hindgen,6000,1981-01-06
1980,BRA,sikhgen,0,1981-08-15
1980,BRA,shntgen,0,1981-05-03
1980,BRA,taogen,0,1981-10-16
1980,BRA,jaingen,0,1981-09-11
1985,BRA,chrstgen,129071456,1986-01-13
1985,BRA,judgen,0,1986-07-28
1985,BRA,islmgen,0,1986-11-19
1985,BRA,budgen,0,1986-04-18
1985,BRA,zorogen,0,1986-09-03
1985,BRA,hindgen,0,1986-12-03
1985,BRA,sikhgen,0,1986-10-12
1985,BRA,shntgen,0,1986-10-12
1985,BRA,taogen,0,1986-03-01
1985,BRA,jaingen,0,1986-03-26
1990,BRA,chrstgen,138033011,1991-11-04
1990,BRA,judgen,86423,1991-08-17
1990,BRA,islmgen,50000,1991-06-11
1990,BRA,budgen,236403,1991-11-07
1990,BRA,zorogen,0,1991-03-11
1990,BRA,hindgen,2666,1991-05-23
1990,BRA,sikhgen,0,1991-06-01
1990,BRA,shntgen,2000,1991-04-02
1990,BRA,taogen,0,1991-09-18
1990,BRA,jaingen,0,1991-02-02
1995,BRA,chrstgen,151406004,1996-08-21
1995,BRA,judgen,87862,1996-08-28
1995,BRA,islmgen,68293,1996-06-20
1995,BRA,budgen,278083,1996-03-11
1995,BRA,zorogen,0,1996-03-07
1995,BRA,hindgen,2560,1996-08-10
1995,BRA,sikhgen,0,1996-07-29
1995,BRA,shntgen,2701,1996-09-18
1995,BRA,taogen,0,1996-05-04
1995,BRA,jaingen,0,1996-10-31
2000,BRA,chrstgen,146447175,2001-03-21
2000,BRA,judgen,92000,2001-01-25
2000,BRA,islmgen,86586,2001-07-17
2000,BRA,budgen,319764,2001-06-02
2000,BRA,zorogen,0,2001-09-08
2000,BRA,hindgen,2455,2001-08-21
2000,BRA,sikhgen,0,2001-04-20
2000,BRA,shntgen,105000,2001-03-29
2000,BRA,taogen,0,2001-04-30
2000,BRA,jaingen,0,2001-08-16
2005,BRA,chrstgen,157380092,2006-06-02
2005,BRA,judgen,99500,2006-12-24
2005,BRA,islmgen,60876,2006-07-05
2005,BRA,budgen,281882,2006-01-12
2005,BRA,zorogen,0,2006-04-06
2005,BRA,hindgen,4065,2006-04-23
2005,BRA,sikhgen,0,2006-09-06
2005,BRA,shntgen,130475,2006-05-29
2005,BRA,taogen,0,2006-11-04
2005,BRA,jaingen,0,2006-10-17
2010,BRA,chrstgen,168313010,2011-04-07
2010,BRA,judgen,107000,2011-12-28
2010,BRA,islmgen,35167,2011-12-18
2010,BRA,budgen,244000,2011-04-04
2010,BRA,zorogen,0,2011-01-26
2010,BRA,hindgen,5675,2011-04-02
2010,BRA,sikhgen,0,2011-10-16
2010,BRA,shntgen,155951,2011-10-25
2010,BRA,taogen,0,2011-01-01
2010,BRA,jaingen,0,2011-02-09
1945,BOL,chrstgen,2558000,1946-07-21
1945,BOL,judgen,0,1946-01-28
1945,BOL,islmgen,0,1946-10-03
1945,BOL,budgen,0,1946-02-08
1945,BOL,zorogen,0,1946-07-26
1945,BOL,hindgen,0,1946-10-31
1945,BOL,sikhgen,0,1946-10-19
1945,BOL,shntgen,0,1946-04-13
1945,BOL,taogen,0,1946-04-02
1945,BOL,jaingen,0,1946-03-30
1950,BOL,chrstgen,2604980,1951-01-08
1950,BOL,judgen,0,1951-04-06
1950,BOL,islmgen,0,1951-03-07
1950,BOL,budgen,0,1951-09-02
1950,BOL,zorogen,0,1951-10-27
1950,BOL,hindgen,0,1951-04-28
1950,BOL,sikhgen,0,1951-08-30
1950,BOL,shntgen,0,1951-09-04
1950,BOL,taogen,0,1951-10-20
1950,BOL,jaingen,0,1951-04-26
1955,BOL,chrstgen,3093159,1956-01-21
1955,BOL,judgen,0,1956-07-23
1955,BOL,islmgen,0,1956-10-30
1955,BOL,budgen,0,1956-01-22
1955,BOL,zorogen,0,1956-06-18
1955,BOL,hindgen,0,1956-10-08
1955,BOL,sikhgen,0,1956-03-18
1955,BOL,shntgen,0,1956-10-20
1955,BOL,taogen,0,1956-10-16
1955,BOL,jaingen,0,1956-06-17
1960,BOL,chrstgen,3166695,1961-08-22
1960,BOL,judgen,0,1961-09-07
1960,BOL,islmgen,0,1961-12-15
1960,BOL,budgen,0,1961-03-22
1960,BOL,zorogen,0,1961-09-23
1960,BOL,hindgen,0,1961-01-30
1960,BOL,sikhgen,0,1961-05-20
1960,BOL,shntgen,0,1961-04-24
1960,BOL,taogen,0,1961-11-03
1960,BOL,jaingen,0,1961-03-16
1965,BOL,chrstgen,3541860,1966-04-19
1965,BOL,judgen,0,1966-06-10
1965,BOL,islmgen,0,1966-05-25
1965,BOL,budgen,0,1966-05-17
1965,BOL,zorogen,0,1966-02-19
1965,BOL,hindgen,0,1966-07-23
1965,BOL,sikhgen,0,1966-08-21
1965,BOL,shntgen,0,1966-01-19
1965,BOL,taogen,0,1966-09-13
1965,BOL,jaingen,0,1966-03-07
1970,BOL,chrstgen,4001400,1971-09-10
1970,BOL,judgen,998,1971-01-16
1970,BOL,islmgen,250,1971-03-24
1970,BOL,budgen,1998,1971-08-21
1970,BOL,zorogen,0,1971-01-11
1970,BOL,hindgen,0,1971-01-28
1970,BOL,sikhgen,0,1971-09-24
1970,BOL,shntgen,0,1971-05-17
1970,BOL,taogen,0,1971-10-11
1970,BOL,jaingen,0,1971-05-12
1975,BOL,chrstgen,4672010,1976-06-30
1975,BOL,judgen,0,1976-03-03
1975,BOL,islmgen,0,1976-12-08
1975,BOL,budgen,0,1976-05-08
1975,BOL,zorogen,0,1976-12-30
1975,BOL,hindgen,0,1976-06-03
1975,BOL,sikhgen,0,1976-07-01
1975,BOL,shntgen,0,1976-09-01
1975,BOL,taogen,0,1976-01-11
1975,BOL,jaingen,0,1976-01-29
1980,BOL,chrstgen,5292850,1981-05-01
1980,BOL,judgen,1800,1981-02-24
1980,BOL,islmgen,650,1981-07-14
1980,BOL,budgen,4000,1981-04-24
1980,BOL,zorogen,0,1981-02-12
1980,BOL,hindgen,0,1981-04-03
1980,BOL,sikhgen,0,1981-05-21
1980,BOL,shntgen,0,1981-03-01
1980,BOL,taogen,0,1981-08-27
1980,BOL,jaingen,0,1981-07-19
1985,BOL,chrstgen,5728400,1986-10-15
1985,BOL,judgen,600,1986-11-10
1985,BOL,islmgen,0,1986-12-11
1985,BOL,budgen,2800,1986-04-04
1985,BOL,zorogen,0,1986-09-22
1985,BOL,hindgen,0,1986-05-07
1985,BOL,sikhgen,0,1986-12-21
1985,BOL,shntgen,0,1986-12-25
1985,BOL,taogen,0,1986-02-18
1985,BOL,jaingen,0,1986-07-08
1990,BOL,chrstgen,6272300,1991-02-01
1990,BOL,judgen,2600,1991-07-20
1990,BOL,islmgen,1100,1991-04-04
